id,created_at,text,url,username,like_count,reply_count,retweet_count,quote_count,view_count,is_reply,is_quote,media_files
2052853145718456651,Fri May 08 20:48:24 +0000 2026,@kocovaliymc Emrin olur paşam,https://x.com/Efloud/status/2052853145718456651,Efloud,36,0,0,0,1005,True,False,
2052865195492483083,Fri May 08 21:36:17 +0000 2026,"@TradeRRecepoviC 0.03 daha mantıklı olur, raporda değindim.",https://x.com/Efloud/status/2052865195492483083,Efloud,13,1,0,0,928,True,False,
2052865397704036809,Fri May 08 21:37:05 +0000 2026,@M_CHOSEN_1 Mutlaka değil ana inceleseniz iyi olur. USDT.D daha çok alt'ların aksiyonuna katalizör olacaktır. BTC.D direkt BTC bazlı aksiyonlar için daha uygundur. Ancak dediğim gibi göz ucuyla bakmaktan zarar gelmez. Ben genelde bias belirlemek için kullanırım.,https://x.com/Efloud/status/2052865397704036809,Efloud,19,2,0,0,1173,True,False,
2055184756837367948,Fri May 15 07:13:24 +0000 2026,"$XU100 & $GARAN | Güncellemeler & VİOP / Atlas Duyurusu

Merhabalar,
Yaklaşık 2,5 aydır #XU100 ve hisselerim hakkında toplu güncelleme yapmadığımı fark ettim.
Endeksin TL ve USD karşılıklarına ve #GARAN analizlerime ilgili başlıklar altında hızlıca göz atabilirsiniz. Öncesi/sonrası gösterimi ve önemsediğim yeni seviyelerimi ifade edeceğim.

$XU100:
Öncelikle grafik üzerindeki notu veya alıntılı analizde belirttiğim kısımları okuyalım.

Fiyat güzel bir toparlanma emaresi ile Actual Gap (şu an Closed Actual Gap) bölgesinden destek buldu ve tekrar yeşil kutuyu kazanarak zirve fiyatını yeniledi.itibarıyla

An itibarıyla ufak bir düzeltme seansına giren endeksin kısa vadede destek bulabileceği kısımlardan biri mavi kutulu bölgedir. Oranın kaybı yaşanırsa, sırasıyla yeşil kutulu bölgenin ve Open-Closed Actual Gap yazan bölgenin ziyaret edilme olasılığı göz önünde bulundurulmalıdır.

$XU100.USD:
2 defadır nokta atışı çalışan bir analiz oldu. Çok şükür. Grafik üzerindeki notu da teyit edebilirsiniz.

Şu aşamada güncel swing low’u, yani $315 seviyesini, kaybedecek olursa, ilk aşamada kesikli çizgi ($305), akabinde $296 bölgesinin ziyareti söz konusu olabilir. Takip edeceğim ve alarmladığı seviyeler bunlardır.

Yukarı yönlü bir rallide ise $364 ve $377 takip ettiğim direnç bölgeleridir.

$GARAN:
Satış yapıp yatırımlık olan ürünlerimden kâr aldığım bölgeyi ifade ettikten sonra yaklaşık %24’lük bir satış baskısına maruz kaldı. Tabii sattıklarımı parçalı şekilde yerine koymaya çalıştım bu süreçte. Bunları grafiğimdeki destek kutularından ve efektifliğinden de gözlemleyebilirsiniz. Grafik üzerindeki notlarımda da açıkça yaptığım çağrılar mevcuttur.

An itibarıyla eski destek/direnç değişim bölgelerinden birinin altında mücadele ediyor. Burayı kazanması pozitif olsa da, benim için asıl değerli kısım diyagonal çizginin kazanımı olacaktır. Bu durumun sonrası fiyatın tekrar 156 bölgesini test edip ufak bir düzeltme sonrası zirve yenilemesi gibi bir durumu takip ediyor olacağım. Tabii ki bu kesinlik içermemekle birlikte beklentim tekrar mavi kutuyu kaybetmediği müddetçe güncel kalacaktır.

Şayet beklediğimiz senaryo gerçekleşmez ve fiyat düşmeye devam ederse alım düşüncelerimde:
- Alttaki yeşil kutulu bölgeden bir confirmation (onay) mekanizması durumu ya da,
- Alttaki yeşil kutuya temas sonrası tekrar üstteki yeşil kutulu bölgeyi kazanmasını gözlemlemeye çalışacağım.

Bu hisseler dışında, $ASELS, $RYGYO taşımaktayım. Onların analizlerine de bir sonraki postlarımda devam ederim.

VİOP & Atlas

Bu güncellemeler sonrasında ise BİST endeks ve hisse işlemlerimi gerçekleştirdiğim @getmidas’ın VİOP özelliğinin 1-2 hafta içerisinde hizmete sunulacağını ve bunun yanında masaüstü platformu olan Atlas ile de profesyonel şekilde bu pariteleri inceleyip trade’lerini gerçekleştirebileceğimiz bir arayüzün hayata geçeceğini duyurmak isterim. 
Mobil uygulamalar üzerinden tradingden keyif almayan birisi olarak benim için harika olan bu gelişmeyi sizlerle de paylaşmak istedim.

🌐 Atlas’a erken erişim isterseniz: https://t.co/dI3vcCKe95

🔗 Midas’ın uygulamasını indirerek VİOP’u deneyimlemek isterseniz: https://t.co/fjCFy1ee15

Not: Burada yer alan yatırım bilgileri, yorumları ve tavsiyeleri yatırım danışmanlığı kapsamında değildir. Yatırım danışmanlığı hizmeti, yetkili kuruluşlar tarafından kişilerin risk ve getiri tercihleri dikkate alınarak kişiye özel sunulmaktadır. Burada yer alan bilgiler ise genel nitelikte olup raporda yer alan kişilerin yorum ve görüşlerini içermektedir. Bu tavsiyeler mali durumunuz ile risk ve getiri tercihlerinize uygun olmayabilir. Bu nedenle, sadece burada yer alan bilgilere dayanılarak yatırım kararı verilmesi beklentilerinize uygun sonuçlar doğurmayabilir.

#işbirliği",https://x.com/Efloud/status/2055184756837367948,Efloud,225,17,24,1,57714,False,True,media/2055184756837367948_1.jpg|media/2055184756837367948_2.jpg|media/2055184756837367948_3.jpg
2055184932415185069,Fri May 15 07:14:06 +0000 2026,"@surfsmt Rica ederim
https://t.co/XwyNIWriiW",https://x.com/Efloud/status/2055184932415185069,Efloud,5,0,0,0,423,True,True,
2055185054087717118,Fri May 15 07:14:35 +0000 2026,@smnprk71 Hayırlı cumalar abi 🫂,https://x.com/Efloud/status/2055185054087717118,Efloud,11,0,0,0,457,True,False,
2055185491893362918,Fri May 15 07:16:19 +0000 2026,"@setmefreexc Selamlar, teşekkür ederim sen de iyisindir umarım.
Daha önce çalıştığım bir parite değil, müsait bir zamanımda bakmaya çalışırım ancak ilk bakışımda direnç bölgesine giriş yapmış gözüküyor.",https://x.com/Efloud/status/2055185491893362918,Efloud,9,1,0,0,624,True,False,
2055186399989494109,Fri May 15 07:19:55 +0000 2026,"@TraderSamG Bir %10'luk düzeltme, orta-uzun vade fırsatlar için bence de üzmez 🤝

Rica ederim kardeşim 🫂",https://x.com/Efloud/status/2055186399989494109,Efloud,13,0,0,0,790,True,False,
2055188251766296916,Fri May 15 07:27:17 +0000 2026,"Net bir doğru vardır demek zor ancak kült eserlerin kült olmalarının bir sebebi var. Güncel kalmak adına yeni eserleri tüketmek mantıklı fakat temelleri de oturtmak bir o kadar mantıklı. Bu sebeple kendi ilerlediğim kült eserlere bakmak isterseniz: https://t.co/hH3wJ6qyLr

Yeni kaynaklara da hızlıca göz atmak, ilgi çekici başlıklar varsa aradan o eserleri ayıklamak mantıklı olacaktır. Her eserin her başlığı %100 dolu olacak diye bir kaide yok. Bu sebeple, en çok ihtiyaç duyduklarınıza öncelik vererek hibrit bir model ile ilerleyebilirsiniz.",https://x.com/Efloud/status/2055188251766296916,Efloud,14,1,0,0,577,True,True,
2055189132846964958,Fri May 15 07:30:47 +0000 2026,"@CanFinancee Selamlar, teşekkürler Can.

$SILVER: https://t.co/wLkvCYVTXf

İstediğim seviyelere fiyat henüz gelmediği için herhangi bir trade'ini 2 aydır yapmadım. Grafik işine yararsa buyur :)",https://x.com/Efloud/status/2055189132846964958,Efloud,27,1,0,0,1075,True,False,
2055200005829321114,Fri May 15 08:13:59 +0000 2026,@AlupaThePuffer 😁🫂,https://x.com/Efloud/status/2055200005829321114,Efloud,12,0,0,0,800,True,False,
2055246649279098978,Fri May 15 11:19:20 +0000 2026,"Selamlar Yunus Emre,
O kadar çok parite ve hisse var ki hem hukuki zemine oturtarak yazmak hem de her birine bakmam çok zor bu sebeple kendi analizini yaptıklarım dışında hazırda chart'ım yoksa pek kurgu oluşturacak zamanım olmuyor.
Senin paritende de bu durum mevcut. Güzel ilerlemiş, umarım da ilerlemeye devam eder elinde varsa şayet 67.7 seviyelerinde bearish kondisyonlar görürsen dikkat etmeni tavsiye ederim.",https://x.com/Efloud/status/2055246649279098978,Efloud,12,1,0,0,474,True,False,
2055247357822865421,Fri May 15 11:22:09 +0000 2026,"$THYAO: https://t.co/VU1XWG3fiz

Tek seferde alım değil de parça parça ilerletmekte fayda var. Kanal yapısını terk etmediği sürece DCA veya Recurring Buy yaparak ilerlenebilir.
Actual Gap yazan yer ve yeşil kutulu bölge ise ucuzluk alanlarına tekabül ediyor. Oralara düşmemesi temennim olur ama düşerse de alımları average olarak düşürmek için yüzdesel anlamda diğer alımlara nazaran daha yüksek bir pay biçilebilir.",https://x.com/Efloud/status/2055247357822865421,Efloud,17,2,2,0,896,True,False,
2055247594503225737,Fri May 15 11:23:05 +0000 2026,@OktayEmre13 @0xdd11a @MyCryptoFunding @BEMBurak BEM ile ilgiliyse ben artık ilgilenmiyorum brocum. Ve ulaşabileceğiniz çok fazla kanal mevcut. Başka bir probleminiz varsa @bit_osfer 'e mesaj atabilirsiniz. En kısa sürede dönüş sağlayacaktır.,https://x.com/Efloud/status/2055247594503225737,Efloud,13,0,0,0,492,True,False,
2055251976099647548,Fri May 15 11:40:30 +0000 2026,"@a_ibrahimsuat Merhabalar İbrahim, güzel günler.

İki adet tarafımdan yazılmış makale bırakıyorum aşağıya. Faydalı olacağını düşünüyorum.

https://t.co/OQm12ae1xA
https://t.co/pYKZZRnY3I

Sürecinde başarılar diliyorum, her şey gönlünce olsun :)",https://x.com/Efloud/status/2055251976099647548,Efloud,20,1,0,0,692,True,True,
2055260036247478457,Fri May 15 12:12:32 +0000 2026,"@surfsmt Kafamda net bir kurgu yok brocum şu anlık. Enerji, transformatör, telekomünikasyon gibi alanlarda araştırmalarımı sürdürüyorum. Bunun dışında maalesef savunma sanayii ve buna bağlı yazılım projeleri içeren yapılar yatırımlarımı şekillendirecektir.

Helal olsun bu arada :)",https://x.com/Efloud/status/2055260036247478457,Efloud,16,1,0,0,533,True,False,
2055260770959511652,Fri May 15 12:15:27 +0000 2026,@surfsmt Allah razı olsun kardeşim. Güzel bakan güzel görür derler. Teşekkür ederim 🙏♥️,https://x.com/Efloud/status/2055260770959511652,Efloud,9,1,0,0,458,True,False,
2055262049467240827,Fri May 15 12:20:32 +0000 2026,"Yok brocum, herhangi bir short pozisyonum - hatta pozisyonum bulunmuyor $HYPE nezdinde. Kalan miktarlarım stop oldu.

1.34 R:R ile %33'ünü realize etmiştim. Kalan miktar, fiyatın lokal top'ın üstüne çıkmasıyla birlikte pozisyonumun stop'lanmasına sebep oldu. Bu yükselişi $36.5 seviyelerine düşüş sonrası gerçekleşecek diye bekliyordum doğrusu.

https://t.co/AE09cs1gyC

Şimdilik $40.5 ve $36.5 bölgesini alarmlamış durumdayım.",https://x.com/Efloud/status/2055262049467240827,Efloud,21,2,0,1,1894,True,False,
2055263268642447706,Fri May 15 12:25:22 +0000 2026,@UlviQuseinov @TheGunsslinger Kurgu doğru gözüküyor brom. Stop-&gt;entry atıp takip edilebilir. Bu ara garip paritelerde saçma sapan hareketler görmekteyiz. Durduk yere zarar etmenizi istemem.,https://x.com/Efloud/status/2055263268642447706,Efloud,16,0,0,0,626,True,False,
2055264711181054435,Fri May 15 12:31:06 +0000 2026,"$ASTS: https://t.co/JkH574RcjH

Selamlar brom.
Fena durmuyor valla. Her ne kadar büyük bir yükseliş trendini kaybedip ara bir düşüş trendinde durumu olsa da kırmızı kutunun kazanımı ile güzel bir kazanç görebiliriz.
Kanalı veya yeşil kutuyu kaybederse temkinli olmakta fayda var.
Kırmızı-yeşil kutu arasını bir range olarak düşünebilirsin.
Düşüş yaşadığı senaryoda, mavi kutuya çarpıp yeşili yeniden kazanırsa da yine olumlu bir izlenim oluşturabilir.",https://x.com/Efloud/status/2055264711181054435,Efloud,16,1,0,0,958,True,False,
2055277444286873966,Fri May 15 13:21:42 +0000 2026,"Selamlar Kerem brom, teşekkürler. Senin de yerindedir umarım.
Çok teşekkür ederim nazik iltifatın için. Valla sandığımdan uzun ve meşakkatli bir iş imiş :) Bu sene bitmeden inşallah en azından 3 cilt sizinle olacaktır düşüncesindeyim. 4. cilt ise yetişmezse bile 2027 başlarında sizinle olacaktır.",https://x.com/Efloud/status/2055277444286873966,Efloud,23,1,0,0,679,True,False,
2055317052462624917,Fri May 15 15:59:05 +0000 2026,@bemway1 @OKXTurkiye Yolumuz markamız şükür ki yerinde 🤝🏼 https://t.co/1BHp3YzPWr,https://x.com/Efloud/status/2055317052462624917,Efloud,22,1,0,0,838,True,False,media/2055317052462624917_1.jpg|media/2055317052462624917_2.jpg
2055418137919566318,Fri May 15 22:40:46 +0000 2026,@emre44314 @bemway1 @OKXTurkiye Buyrun,https://x.com/Efloud/status/2055418137919566318,Efloud,11,1,0,0,937,True,True,
2057645132577718315,Fri May 22 02:10:03 +0000 2026,@ryxnn66 @TheGunsslinger 🥲,https://x.com/Efloud/status/2057645132577718315,Efloud,7,1,0,0,1017,True,False,
2060335511273603116,Fri May 29 12:20:39 +0000 2026,@lucentis5197148 Evet kardeşim. Benim short işlemimin %90'ı kapandı lakin herhangi bir confirmation yok henüz 4H'de o yüzden long işlemi almış değilim.,https://x.com/Efloud/status/2060335511273603116,Efloud,37,2,0,0,5773,True,False,
2060336142860370117,Fri May 29 12:23:10 +0000 2026,@AgaAccount @OKXTurkiye Evet şu aşamada maalesef dirence evrilmiş durumda. Günlük grafikte bahsettiğim yeşil kutudan destek buldu. Yön tayini için biraz beklemek gerekiyor bu aşamadan sonra çünkü ltf dirençten ret yiyor fakat htf desteğinden güç buldu.,https://x.com/Efloud/status/2060336142860370117,Efloud,15,1,0,0,610,True,False,
2060336575519584731,Fri May 29 12:24:53 +0000 2026,"@mmtierleo Hayırlı bayramlar kardeşim.
$EURUSD: https://t.co/jAx3UKsO1V

Ek bilgi,
$1.158'den long pozisyonum var. Public olarak belirtmiştim. $1.1658 direncini aşabilirse güzel bir kazanç sunabilir. Ona göre ilerliyorum.",https://x.com/Efloud/status/2060336575519584731,Efloud,18,0,0,0,556,True,False,
2060337183131623490,Fri May 29 12:27:18 +0000 2026,"@wolfoftdt $HYPE: https://t.co/LBwCRhJZmd

Kendi işlem silsilemden sonra takibi bıraktım. Şu an görebildiğim şey kırmızı kutulu bölgenin destek görevi üstlenebileceği. Orayı kaybetmesinin problem yaratabileceği.",https://x.com/Efloud/status/2060337183131623490,Efloud,22,1,0,0,1015,True,False,
2060337810649813290,Fri May 29 12:29:47 +0000 2026,@ahb651 @canboo7 Güniçi işlemler olmadıkça ETHBTC'de grid'i pek mantıklı bulmuyorum ben de gün içi takip etmiyorum. Bu sebeple maalesef yardımcı olamayacağım.,https://x.com/Efloud/status/2060337810649813290,Efloud,7,1,0,0,345,True,False,
2060338045925114229,Fri May 29 12:30:44 +0000 2026,"@azhostingaz Bir fikrim yok. 310'da confirmation bekliyordum ama olmadı. Bu sebeple işlemim de olmadı. 360 confirmation'ı sonrası profit realizasyonu ve stop entry, orayı kaybederse de 310 şeklinde paylaşımım oldu. Bunları değerlendirdim.",https://x.com/Efloud/status/2060338045925114229,Efloud,13,1,0,1,2004,True,False,
2060338251735400628,Fri May 29 12:31:33 +0000 2026,@ryxnn66 @wolfoftdt 4570'leri geçerse ilerleyişi 1.5-2% daha devam eder diye düşünüyorum. Bunun dışında pek fikrim yok.,https://x.com/Efloud/status/2060338251735400628,Efloud,23,0,0,1,2055,True,False,
2060342670254334295,Fri May 29 12:49:06 +0000 2026,"$DXY 

Merhabalar,

Çok fazla forex parite isteği ve bununla birlikte endeks soruları geliyor. Yakın geçmişte yaptığım açıklamalardan birini alıntılayarak yeni analizde potansiyel senaryolarımı paylaşacağım. Yol haritam bunlar olacak.

Öncelikle grafik üzerindeki notlardan takip edeceğiniz üzere güzel bir akış yakaladım. Buna binaen oluşturduğum işlemleri devam ettiriyorum. Sizin de takibinizdeyse, ufak bir bilgilendirme olsun.

Takip edeceğim senaryolar:
1) 99.76 bölgesine fiyat çarpıp şu aşamada destek olarak çalışan 99 bölgesi kaybedilirse gerilemenin derinleşmesini bekleyeceğim.
2) Kırmızı çizgili aralık kazanılırsa o bölgelere doğru geri çekilme sonrası #DXY rallisini göz önünde bulunduracağım.
3) 98.2 bölgesine geri çekilme gözlemlenirse bu bölgenin kısa vadeli bir destek konumunda olmasını bekleyeceğim.
4) Yeşil kutulu bölgenin kaybında 97.1 bölgesine geri çekilme ve oradan bir reaksiyon bekleyeceğim.

Herkesin bayramını tekrardan kutlarım, hayırlı cumalar ve şimdiden güzel bir hafta sonu dilerim.",https://x.com/Efloud/status/2060342670254334295,Efloud,377,27,26,2,78802,False,True,media/2060342670254334295_1.jpg
2060343666120491481,Fri May 29 12:53:03 +0000 2026,"@cevik52613 Demin şunu paylaştım, sana da bırakayım
https://t.co/FghFdWvuKJ",https://x.com/Efloud/status/2060343666120491481,Efloud,9,1,0,0,1001,True,True,
2060343764153942140,Fri May 29 12:53:27 +0000 2026,"@wuipx Haha, inşallah kardeşim - hepimiz için güzel olur.",https://x.com/Efloud/status/2060343764153942140,Efloud,15,0,0,0,1294,True,False,
2060343785440023013,Fri May 29 12:53:32 +0000 2026,@G63_Trader Sağ ol kardeşim,https://x.com/Efloud/status/2060343785440023013,Efloud,8,0,0,0,638,True,False,
2060345795790934162,Fri May 29 13:01:31 +0000 2026,"@cevik52613 Herkesin her şeyi bilmemesi gerektiğini düşünüyorum. Yoksa yok sonuçta. Varsa da paylaşırım, hep birlikte inşallah kazanıyor oluruz :)
Rica ederim, ne demek 🙏",https://x.com/Efloud/status/2060345795790934162,Efloud,17,0,0,0,491,True,False,
2060346135584137234,Fri May 29 13:02:52 +0000 2026,"Merhabalar, teşekkür ederim. Hayırlı bayramlar size de.
Daha önce iletişimimiz oldu mu hatırlamıyorum ancak - ikizlere yardım etmiştim. Sosyal medya üzerinden gelen talepleri artık değerlendirmiyorum, suistimal edildiğim için. Kusura bakmayın lütfen. Durumunuz gerçekse de canı gönülden Allah yardımcınız olsun dileğimi iletirim.",https://x.com/Efloud/status/2060346135584137234,Efloud,11,0,0,0,540,True,False,
2060346273861890523,Fri May 29 13:03:25 +0000 2026,@Guts_f57 Teşekkür ederim güzel düşünceniz için. Güzel bakan güzel görür derler 🙏,https://x.com/Efloud/status/2060346273861890523,Efloud,10,0,0,0,713,True,False,
2060346368548360292,Fri May 29 13:03:48 +0000 2026,"@yagizgoksugur Haha estağfurullah kardeşim, birlikte para kazanırız umarım.",https://x.com/Efloud/status/2060346368548360292,Efloud,12,1,0,0,1088,True,False,
2060346457316626817,Fri May 29 13:04:09 +0000 2026,"@eldeniz381 Rica ederim kardeşim, denk gelir birlikte kazanırız umarım.",https://x.com/Efloud/status/2060346457316626817,Efloud,10,0,0,0,750,True,False,
2060347201851707407,Fri May 29 13:07:06 +0000 2026,"Rica ederim kardeşim.
$ETH LTF: https://t.co/CnGk7qCr67

EQ'u kazanırsa kısa vadede bir kazanç bırakır gibi ama benim henüz bir aksiyonum bulunmuyor. Son analizim ve aksiyonum şu şekildeydi: https://t.co/y1T9qtmTwW

HTF içinse major S/R yazan yeri yeniden kazanmalı ki bir şeyleri düzeltiyor diyelim. Ancak ETHBTC 0.025'e düşmeden pek rahat yok gibi.
https://t.co/D4ZBTwZE9n

Umarım arkadaş toparlar durumu :)",https://x.com/Efloud/status/2060347201851707407,Efloud,26,1,0,0,2324,True,True,
2060360988994519181,Fri May 29 14:01:54 +0000 2026,"OKX ve OKX TR arasında grid için bir fark yok ama OKX TR'de short bazlı işlem alınmadığı için diğer tür botlarda tersine pozisyonlara girmek isterseniz o mümkün olmuyor. Spot işlem gibi düşünebilirsiniz. 

Gün için olarak, sürekli adaptif (her gün farklı seviyeler ile yineleyeceğiniz) bir bot yaratacaksanız ETHBTC nazarında mantıklı ama sürekli izlemeyecekseniz veya bir trend varsa grid çok da mantıklı değil bence. Sonuçta bir range lazım ki para kazanılsın grid'de.
İyi bayramlar :)",https://x.com/Efloud/status/2060360988994519181,Efloud,8,1,0,0,751,True,False,
2060362065353515286,Fri May 29 14:06:10 +0000 2026,"@ALADVCT @kyllandos @1poca_hontas I didn't see your post.

$WLD: https://t.co/5k4yqtCPBq

Unfortunately, I don't have too many ideas about this coin. If you have, you might want to consider holding it unless it loses $0.249. This area is important for many reasons.",https://x.com/Efloud/status/2060362065353515286,Efloud,17,2,0,0,1647,True,False,
1986734156076781891,Fri Nov 07 09:55:09 +0000 2025,@gizliyara2121 Tebrik ediyorum 🤝,https://x.com/Efloud/status/1986734156076781891,Efloud,9,0,0,0,635,True,False,
1986736181459955892,Fri Nov 07 10:03:12 +0000 2025,"@halilcann0X $AVAX: https://t.co/rlcrXQqSnm

Yeşil kutuyu kaybedip tekrar kazanımı olursa veya buralarda confirmation görülürse alım yönlü düşünülebilir.",https://x.com/Efloud/status/1986736181459955892,Efloud,33,2,3,1,2280,True,False,
1986736616996557287,Fri Nov 07 10:04:55 +0000 2025,"@0xIlllIllIl @OKXTurkiye Günaydın brom. $GOLD'da çizdiğim bu tarz bir yapı gözlemlemenizde fayda var.

https://t.co/c30AzusmQX",https://x.com/Efloud/status/1986736616996557287,Efloud,24,1,2,0,1178,True,False,
1986752369137242552,Fri Nov 07 11:07:31 +0000 2025,"$FIL: https://t.co/DgIs1hKX4O

Selamlar İlknur, hayırlı günler.
Mavi kutunun kazanımı ve diyagonal kırılımı ile parite bu son zamanlarda gördüğümüz dinozorlardaki saçma pump'a vesile olabilir. Görebildiğim destek yeşil çizgi şu aşamada, confirmation arayarak işlemler düşünülebilir.",https://x.com/Efloud/status/1986752369137242552,Efloud,31,0,3,1,1610,True,False,
1986840842309341423,Fri Nov 07 16:59:05 +0000 2025,"@analizbaku @JamiryoBtc https://t.co/HEgCMHq7AG

Mentalin ve pin'li mesajın buyken gelip burada wall street ahkamı kesmen komik olmuş.
Seviyelerimiz arasında dağlar değil, uçurumlar var. Kendi sikletinde takıl kardeşim. Bizimki sana büyük gelir, kayganlaştırıcı yetmez.",https://x.com/Efloud/status/1986840842309341423,Efloud,44,1,1,0,2203,True,True,
1986879194035347469,Fri Nov 07 19:31:28 +0000 2025,@Hataliyurumee @yusufyukselce @abdullah_yazi @scabinn 👏🤝,https://x.com/Efloud/status/1986879194035347469,Efloud,8,0,0,0,1849,True,False,
1989206005666967605,Fri Nov 14 05:37:24 +0000 2025,"@cryptotiks @borsamuhendisim Haha bu adam pes etmez abi.
Bio'suna ayın 25'inde bir şeyler yapacağını yazmış. Görelim bakalım :) https://t.co/3aiYYqPbad",https://x.com/Efloud/status/1989206005666967605,Efloud,18,1,0,0,1281,True,False,media/1989206005666967605_1.jpg
1989286597544874483,Fri Nov 14 10:57:38 +0000 2025,"@TraderBiloo Teşekkürler Bilo brom. Senin de emeğine sağlık. 
Dün, o hengamede yazamadım. Bi tur $NEAR short'lamıştım. TP oldu, pariteyi salmıştım. Senin post'u görünce bi tur daha koydum kafasına. Hatta dur aklıma gelmişken oraya da yazayım 🤝",https://x.com/Efloud/status/1989286597544874483,Efloud,19,1,0,0,1337,True,False,
1989286945382670776,Fri Nov 14 10:59:01 +0000 2025,"@TraderBiloo Gayet güzel projeksiyondu brom. Eline sağlık 🤝
Ben de senden gördükten sonra bi tur daha kafasına bastım ♥️",https://x.com/Efloud/status/1989286945382670776,Efloud,37,1,0,0,4352,True,False,
1989287731198062959,Fri Nov 14 11:02:08 +0000 2025,@TraderBiloo 🙏♥️,https://x.com/Efloud/status/1989287731198062959,Efloud,7,0,0,0,911,True,False,
1989289114189881517,Fri Nov 14 11:07:38 +0000 2025,"$HBAR: https://t.co/uvfENJ2Rm1

Selamlar.
Eski range'inin low bölgesinde yani desteğinde mücadele veriyor lakin son zamanlarda oraya her uğradığında biraz daha güçsüz kalarak sıçradığını görüyoruz. Bu bağlamda bir yükseliş durumu görsek dahi $0.173 bölgesinden ret bulma ihtimali mevcut.
$0.1485 düşüş devam ederse takip edilmesi gereken bir seviye ancak RL kaybı olacağı için dikkatli olunuz.
Kırmızı kutu geçilmeden makro anlamda pozitif konuşmak doğru olmayacaktır.",https://x.com/Efloud/status/1989289114189881517,Efloud,17,2,1,0,1269,True,False,
1989343841779097900,Fri Nov 14 14:45:06 +0000 2025,@kaanyorfx 👏 https://t.co/s7pslPGHFi,https://x.com/Efloud/status/1989343841779097900,Efloud,31,1,0,0,3171,True,False,media/1989343841779097900_1.jpg
1989357696613544080,Fri Nov 14 15:40:10 +0000 2025,"Merhaba brom, iyi günler.

Sabah subs tarafına attığım bir analiz vardı. Onu bırakayım buraya da. Umarım işinize yarar.

$SOL: https://t.co/Wl9dDFQQjd 

$152 desteğinin kaybı sonrası ilk ziyaret edeceği kısıma geldik. Bu civarlarda confirmation bakılabilir, belki bi $138 wick'i daha güzel bir yapı sağlayabilir.  

$120-117 bölgesi ise ilgilendiğim bir diğer kısımdır. Şu aşamada $152 bölgesi direnç durumuna evrildi. Şayet orayı aşarsa $162 civarlarında alarmınız olsun. Oralardan bir düzeltme alıp tekrar $152’i kaybetmezse $182 civarları bir diğer direnç görevi üstlenecek yerler olacaktır.  

An itibariyle spot DCA ve yatırımlarım dışında SOL pozisyonum bulunmuyor. Swing bir işlem kovalayacağım yerler $120-117 civarları olur. Diğer kısımlarda hep kısa vadeli trade’ler ile ilerlenmesi gerektiği ve long bakarken temkinli olunması gerektiği kanaatindeyim.",https://x.com/Efloud/status/1989357696613544080,Efloud,168,4,8,1,78865,True,False,
1989358175351652842,Fri Nov 14 15:42:04 +0000 2025,"@TTRolzCrypto Haha aman diyeyim brom, şimdi özel mesajına bir sürü taklitçi damlamasın :)",https://x.com/Efloud/status/1989358175351652842,Efloud,11,0,0,0,736,True,False,
1989381646462980527,Fri Nov 14 17:15:20 +0000 2025,"@TraderBerkan1 Rica ederim brom, estağfurullah. Başarıların daim olsun 🤝♥️",https://x.com/Efloud/status/1989381646462980527,Efloud,32,3,0,0,3079,True,False,
1989382043885867290,Fri Nov 14 17:16:54 +0000 2025,"@Ekselansss5326 Sağ olasın.
Adım adım ilerlemekte fayda var. $2.42 ilk LTF direnci. Daily Imb yazan yer geçilirse de bahsedilen hedef gelebilir. Lütfen kendinizi güvenceye alarak ilerleyin. Market hâlâ çok bereketli konumda gözükmüyor, hele ki hafta sonuna girerken ve hacim düşerken.",https://x.com/Efloud/status/1989382043885867290,Efloud,13,1,0,0,578,True,False,
1989382615389135165,Fri Nov 14 17:19:11 +0000 2025,"@abdulozdemirr @emeklilikzamani $ICP: https://t.co/MJ5CbhqMO4

Buyur bro. Sanırım düşmeye devam edecek. Yeşil kutulu bölge fena gözükmüyor.",https://x.com/Efloud/status/1989382615389135165,Efloud,17,2,1,0,915,True,False,
1989387729692758397,Fri Nov 14 17:39:30 +0000 2025,@muhafizben @TraderBerkan1 Böyle böyle bizim tayfanın alayı takipleşecek belli ki :D,https://x.com/Efloud/status/1989387729692758397,Efloud,19,3,0,0,949,True,False,
1989388620336435546,Fri Nov 14 17:43:02 +0000 2025,"@Ekselansss5326 Eksik olmayın abi, sizler de öyle 🙏
$BTC'de $97100 üzerine atması lazım acilen bu arada, onu da yazmayı unutmuşum.",https://x.com/Efloud/status/1989388620336435546,Efloud,22,1,1,0,819,True,False,
1989389401944985624,Fri Nov 14 17:46:09 +0000 2025,"@10K_Trade $MOODENG: https://t.co/CONRVP8M2E

Selamlar kardeşim, hepimize bol kazançlar.
Şu an desteği üzerinde. Bu civarlarda ufak tefek sıçramalar trade edilebilir.
Daha büyük swing bir pozisyon oluşturmak istenirse bence -maalesef- yeşil kutulu bölge fena durmuyor.",https://x.com/Efloud/status/1989389401944985624,Efloud,12,1,1,0,949,True,False,
1989390680389755182,Fri Nov 14 17:51:13 +0000 2025,@Ugurozdemirrrrr Ben henüz alamadım. $310 ucundan dönmüş. $332'den ise confirmation beklediğim için şartlar bence tam oluşmadı.,https://x.com/Efloud/status/1989390680389755182,Efloud,12,3,0,0,861,True,False,
